"","match_api_id","trailing5_home","trailing5_away","h2h","trailing10_home","trailing10_away","home_bet_avg","away_bet_avg","tie_bet_avg","bet_avg_winner","bet_vote"
"14113",836181,-1,0.5,-1,-1,0.5,2.61444444444,2.47555555556,3.28333333333,"away","away"
"14114",836182,0.4,1,0,0.3,0.875,7.93888888889,1.36333333333,4.23333333333,"away","away"
"14115",836184,1,0.5,0.666666666667,1,0.428571428571,1.17111111111,13.1111111111,6.11111111111,"home","home"
"14116",836185,0.333333333333,0.25,0.5,0.333333333333,0.25,1.41222222222,6.62777777778,4.25555555556,"home","home"
"14117",836189,1,0,0.75,1,0,1.06,24.5555555556,9.55555555556,"home","home"
"14118",836197,0.25,0.25,0.5,0.333333333333,0.333333333333,1.72333333333,4.31888888889,3.51111111111,"home","home"
"14119",836199,1,0.5,1,0.571428571429,0.5,2.04444444444,3.27555555556,3.31111111111,"home","home"
"14120",836201,0.25,0.75,0,0.5,0.714285714286,2.82333333333,2.27555555556,3.31111111111,"away","away"
"14121",836205,0,0.75,1,0.8,0.777777777778,1.57777777778,5.33333333333,3.65,"home","home"
"14122",836208,0.25,0.666666666667,0.5,0.333333333333,0.5,3.49444444444,1.94666666667,3.43333333333,"away","away"
"14123",836209,1,0.75,-1,0.714285714286,-1,1.36555555556,7.44444444444,4.39777777778,"home","home"
"14124",836210,0.2,0.5,0,0.25,0.5,2.24444444444,2.83,3.37222222222,"home","home"
"14125",836211,0,0.333333333333,0.5,0,0.375,2.63222222222,2.41222222222,3.35,"away","away"
"14126",836218,0.5,0,0.333333333333,0.375,0.6,3.02555555556,2.15,3.31666666667,"away","away"
"14127",836219,0.75,1,0.333333333333,0.777777777778,1,5.07777777778,1.60222222222,3.64444444444,"away","away"
"14128",836223,0.4,0.2,1,0.375,0.3,1.41333333333,6.97222222222,4.10555555556,"home","home"
"14129",836224,0.25,1,0,0.5,0.875,5.41666666667,1.55777777778,3.72222222222,"away","away"
"14130",836225,0.5,1,0,0.571428571429,1,4.31444444444,1.71,3.60555555556,"away","away"
"14131",836229,0.666666666667,0.75,0.5,0.333333333333,0.75,1.80555555556,3.96444444444,3.47222222222,"home","home"
"14132",836231,1,1,0.25,0.857142857143,1,2.67888888889,2.43111111111,3.26666666667,"away","away"
"14133",836233,1,1,1,1,0.857142857143,1.35888888889,7.47222222222,4.34,"home","home"
"14134",836237,0.333333333333,0.6,0.75,0.6,0.5,1.80111111111,4.00888888889,3.45,"home","home"
"14135",836239,0.666666666667,0,0,0.5,0.428571428571,2.03888888889,3.17777777778,3.45555555556,"home","home"
"14136",836244,0.75,0,-1,-1,0.142857142857,2.34777777778,2.68555555556,3.32777777778,"home","home"
"14137",836246,0.2,0.25,-1,0.3,0.428571428571,2.03444444444,3.25555555556,3.38333333333,"home","home"
"14138",836248,0.5,0,0.5,0.5,0,1.41444444444,6.75,4.15111111111,"home","home"
"14139",836250,0.25,0.25,0.666666666667,0.375,0.5,2.73444444444,2.35333333333,3.28888888889,"away","away"
"14140",836257,0.25,0,0.666666666667,0.285714285714,0,1.43333333333,6.71666666667,4.13444444444,"home","home"
"14141",836260,0.75,0.25,0.5,0.5,0.444444444444,1.95888888889,3.50555555556,3.37222222222,"home","home"
"14142",836263,0.5,0.666666666667,-1,-1,0.857142857143,3.13888888889,2.09444444444,3.37777777778,"away","away"
"14143",836265,1,1,1,0.833333333333,0.833333333333,1.59222222222,5.27777777778,3.66111111111,"home","home"
"14144",836267,0.5,0,0.75,0.666666666667,0.375,1.44111111111,6.37777777778,4.12222222222,"home","home"
"14145",836269,0.25,0.25,0.5,0.428571428571,0.444444444444,3,2.17222222222,3.35555555556,"away","away"
"14146",836273,1,0.4,0.666666666667,1,0.5,1.19777777778,11.5833333333,5.91666666667,"home","home"
"14147",836275,1,0.2,1,1,0.4,1.13555555556,15.6666666667,6.97222222222,"home","home"
"14148",836277,0.666666666667,1,0.666666666667,0.4,0.5,1.58333333333,5.18333333333,3.76111111111,"home","home"
"14149",836280,0.75,1,1,0.875,0.571428571429,1.18777777778,12.3333333333,5.92777777778,"home","home"
"14150",836281,0.4,0.333333333333,1,0.555555555556,0.428571428571,1.42333333333,6.77777777778,4.11777777778,"home","home"
"14151",836282,0.25,1,0.5,0.375,1,3.45555555556,1.96888888889,3.43888888889,"away","away"
"14152",836283,1,0.25,-1,0.571428571429,-1,1.59222222222,4.99444444444,3.8,"home","home"
"14153",836284,0.2,0.75,0,0.4,0.666666666667,4.37777777778,1.74111111111,3.47222222222,"away","away"
"14154",836285,0,1,0,0,1,10.6666666667,1.22777777778,5.52777777778,"away","away"
"14155",836287,0.75,0.5,0.5,0.714285714286,0.4,1.85222222222,3.76111111111,3.51111111111,"home","home"
"14156",836290,0,0.25,1,0.25,0.333333333333,2.10555555556,3.09222222222,3.38333333333,"home","home"
"14157",836292,1,0.333333333333,0.5,0.857142857143,0.285714285714,1.66666666667,4.72,3.57777777778,"home","home"
"14158",1028468,0.75,0.75,0.5,0.444444444444,0.666666666667,-1,-1,-1,"home","home"
"14159",1028469,0.25,0.4,0,0.25,0.375,2.89777777778,2.25111111111,3.31666666667,"away","away"
"14160",1028470,0.5,0.5,0.666666666667,0.166666666667,0.428571428571,1.66444444444,4.59222222222,3.67777777778,"home","home"
"14161",1028471,0.2,0.8,0,0.1,0.8,3.02777777778,2.16666666667,3.32777777778,"away","away"
"14162",1028472,0.666666666667,0.5,0.4,0.666666666667,0.444444444444,2.12777777778,3.11666666667,3.33333333333,"home","home"
"14163",1028473,0.333333333333,1,0,0.428571428571,0.888888888889,9.16666666667,1.29888888889,4.8,"away","away"
"14164",1028474,0.2,0.2,0.6,0.4,0.333333333333,1.89444444444,3.66666666667,3.43333333333,"home","home"
"14165",1028475,0.5,0.666666666667,0.25,0.666666666667,0.666666666667,2.68,2.38111111111,3.31666666667,"away","away"
"14166",1028476,0.25,0.666666666667,0.166666666667,0.333333333333,0.75,4.72222222222,1.66666666667,3.59444444444,"away","away"
"14167",1028568,0.25,0.6,0.25,0.285714285714,0.444444444444,2.37666666667,2.71777777778,3.37777777778,"home","home"
"14168",1028569,0,0.4,1,0,0.444444444444,3.28333333333,2.02555555556,3.46111111111,"away","away"
"14169",1028570,0,0.666666666667,0.5,0.125,0.666666666667,5.02,1.59444444444,3.80555555556,"away","away"
"14170",1028571,0.4,0,0.666666666667,0.333333333333,0.25,1.72111111111,4.31444444444,3.64444444444,"home","home"
"14171",1028572,0.5,1,0.333333333333,0.571428571429,0.5,2.07777777778,3.12777777778,3.46666666667,"home","home"
"14172",1028574,0.5,0.6,1,0.833333333333,0.714285714286,1.42333333333,6.75,4.29777777778,"home","home"
"14173",1028575,1,0.6,0.833333333333,0.777777777778,0.444444444444,1.24,10.4722222222,5.43333333333,"home","home"
"14174",1028576,0.6,0.666666666667,0,0.5,0.75,3.79444444444,1.83111111111,3.57777777778,"away","away"
"14175",1028577,0.75,1,0,0.625,0.857142857143,5.38333333333,1.55111111111,3.85555555556,"away","away"
"14176",1028578,0.6,0.2,0.666666666667,0.333333333333,0.142857142857,1.46777777778,5.94444444444,4.22444444444,"home","home"
"14177",1028579,0.4,0,0,0.4,0.8,4.77888888889,1.61888888889,3.90555555556,"away","away"
"14178",1028581,0,0.2,-1,0,0.444444444444,3.95888888889,1.82111111111,3.52777777778,"away","away"
"14179",1028582,1,0.6,0.5,0.6,0.444444444444,1.60777777778,4.89777777778,3.86111111111,"home","home"
"14180",1028583,1,1,1,0.857142857143,0.857142857143,2.35111111111,2.8,3.35,"home","home"
"14181",1028584,0.25,1,0.5,0.285714285714,0.714285714286,3.4,1.98555555556,3.44444444444,"away","away"
"14182",1028585,0.75,0.5,0.4,0.5,0.714285714286,2.30666666667,2.83333333333,3.38888888889,"home","home"
"14183",1028586,0,0.25,0.25,0.222222222222,0.428571428571,2.27888888889,2.88,3.32222222222,"home","home"
"14184",1028587,1,1,0.2,0.666666666667,0.888888888889,3.51666666667,1.96,3.45,"away","away"
"14185",1028588,0.2,0.25,0.5,0.125,0.125,1.63111111111,4.81444444444,3.72777777778,"home","home"
"14186",1028589,0.6,1,1,0.444444444444,0.75,2.57444444444,2.51444444444,3.35,"away","away"
